Date,Asset,OriginalShorttext,PMType,Cost,RunningTime,MajorSystem,Part,Action,Variant,FM,Location,Comments,FuncLocation,SuspSugg,Rule,
12/09/2011,E,"Change 2 Idlers, Rollers & repair frame",PM01,59046.24,98,NA,Track_Idler,Repair_Replace,1,NA,NA,NA,Shovel Tracked Hydr O&K RH120E SHD26,0,Rule_1_3_259_262_319_340,
05/03/2003,B,replace delivery line to from cmpressor,PM01,165.35,NA,NA,Air Compressor,Replace,2V,NA,NA,NA,Air Compressor - Left,0,Rule_1_3_231_383_384,
07/03/2003,B,air compressor inlet hose holed,PM01,165.35,2,Hydraulic System,Air Compressor,NA,NA,NA,NA,NA,Air Compressor - Left,0,Rule_1_3_53_230_232,
21/05/2003,B,cooling pipe to air compressor leaking,PM01,808.59,75,NA,Air Compressor,NA,NA,Leak,NA,NA,#NAME?,0,Rule_1_3_230_232_425,
14/07/2003,B,blown fitting lh compressor,PM01,325.39,54,NA,Air Compressor,NA,NA,Structural Integrity,Left,NA,Air Compressor - Left,0,Rule_1_3_232_459_499,
11/06/2004,B,R.H. Eng Air Compressor Drive cracked (D,PM01,1085.72,333,Engine,Air Compressor,NA,NA,Structural Integrity,NA,NA,Right Engine,0,Rule_1_3_25_230_232_461,
02/07/2004,C,REPLACE AIR COMPRESSOR,PM01,136.86,NA,NA,Air Compressor,Replace,2V,NA,NA,NA,SEAT ASSEMBLY,0,Rule_1_3_223_361_362,
23/06/2005,D,air compresor us,PM01,1310.61,NA,NA,Air Compressor,NA,NA,NA,NA,NA,A/C COMPRESSOR,0,Rule_1_3_233,
10/07/2006,D,No power to AC compressor on RH engine,PM01,0,382,Engine,Air Compressor,NA,NA,NA,Right,NA,A/C COMPRESSOR - RIGHT,0,Rule_1_3_26_235_518,
15/05/2008,D,compressor seized,PM01,4200.15,675,NA,Air Compressor,Replace,N,Seized,NA,NA,A/C COMPRESSOR - LEFT,0,Rule_1_3_235_404_455,
20/11/2008,D,R/H A/C compressor U/S,PM01,5752.95,189,NA,Air Compressor,NA,NA,NA,Right,NA,A/C COMPRESSOR - RIGHT,0,Rule_1_3_231_235_519,
28/06/2007,E,REPLACE ELECT AIR COMPRESSOR,PM01,2736.47,NA,NA,Air Compressor,Replace,2V,NA,NA,NA,ELECTRICAL,0,Rule_1_3_216_345_346,
13/07/2007,E,OIL LEAK @ AIR COND COMPRESSOR MOUNTING,PM01,900,15,Hydraulic System,Air Compressor,NA,NA,Leak,NA,NA,ENGINES  x 2,0,Rule_1_3_50_165_211_387,
09/10/2009,E,REPLACE AIR COMPRESSOR,PM01,4747.68,819,NA,Air Compressor,Replace,2V,NA,NA,NA,OPERATORS CABIN,0,Rule_1_3_216_345_346,
24/03/2010,E,Air Compressor not working,PM01,310.92,166,NA,Air Compressor,NA,NA,Unspecified,NA,NA,ELECTRICAL CONTROL SYSTEMS,0,Rule_1_3_216_430,
10/04/2006,C,FIT TRACK GUIDE PLATES,PM01,136.09,NA,NA,Wear Items_Track,Replace,Install,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_214_270_354,
15/10/2007,C,REPLACE CIRCLIPS AND PLATES,PM01,39,553,NA,Wear Items,Replace,2V,NA,NA,NA,TRACK - LEFT,0,Rule_1_3_214_361_362,
01/10/2010,C,RESEAL HP BLOCK,PM01,2496.56,1082,NA,Lock_Wear Items,Repair,2,NA,NA,NA,HYDRAULIC SYSTEM,0,Rule_1_3_156_215_336,
24/05/2004,D,injector block to be re-welded on. There,PM01,0,NA,NA,Engine Component_Lock_Wear Items,Repair,6,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_124_165_224_369_372,
02/06/2004,D,Replace distribution block test fittings,PM01,104.02,9,NA,Lock_Wear Items,CM_Replace,2V,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_165_224_327_392_393,
25/08/2005,D,l/h idler stop plate missing,PM01,0,449,NA,Wear Items_Idler,NA,NA,Missing / Loose,Left,NA,TRACK - LEFT,0,Rule_1_3_223_305_440_509,
25/08/2005,D,r/h idler riding on idler stop plate,PM01,0,0,NA,Wear Items_Idler,NA,NA,NA,Right,NA,TRACK - RIGHT,0,Rule_1_3_223_305_519,
22/03/2007,D,Replace grease distribution blocks,PM01,427.58,574,NA,Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_306_392_393,
02/05/2007,D,Replace Shroud toplok RH,PM01,10663.74,41,NA,Wear Items,Replace,2V,NA,Right,NA,BUCKET,0,Rule_1_3_220_392_393_518,
03/05/2007,D,refit weldment and shrouds,PM01,726.23,1,NA,Wear Items,Modify_Repair_Replace,Install,NA,NA,NA,BUCKET,0,Rule_1_3_220_365_369_372_385,
16/07/2007,D,Replace cylinder cover plate,PM01,179.8,74,Hydraulic Cylinders,Cover_Cylinder_Wear Items,Replace,2V,NA,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_19_102_115_223_392_393,
04/08/2008,D,Replace broken gum protector SHD24,PM01,5649.98,385,NA,Wear Items,Replace,2V,Structural Integrity,NA,NA,BUCKET,0,Rule_1_3_222_392_393_469,
05/03/2009,D,Reseal logic block & valves,PM01,715.65,213,NA,Hydraulic Fitting_Lock_Wear Items,Repair,2,NA,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_146_165_224_367,
09/04/2009,D,Test Ports on Logic Block leaking,PM01,464.64,35,NA,Lock_Wear Items,CM,7,Leak,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_165_224_327_434,
11/08/2009,D,Reseal both logic blocks,PM01,621.76,124,NA,Lock_Wear Items,Repair,2,NA,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_165_224_367,
08/09/2009,D,Swash plate block on P1 Leaking,PM01,0,28,NA,Lock_Wear Items,NA,NA,Leak,NA,NA,MAIN HYDRAULIC PUMP - LEFT No1,0,Rule_1_3_165_223_224_434,
27/10/2009,D,Replace grease injector blocks,PM01,7214.73,49,NA,Engine Component_Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_124_165_224_306_392_393,
06/04/2010,D,Replace wing shroud RHS SHD24,PM01,3467.84,161,NA,Wear Items,Replace,2V,NA,Right,NA,BUCKET,0,Rule_1_3_220_392_393_518,
27/07/2010,D,Replace logic block check valves,PM01,453.56,112,NA,Hydraulic Fitting_Lock_Wear Items,CM_Replace,2V,NA,NA,NA,Pumps/Valves/Coolers/Hoses,0,Rule_1_3_146_165_224_322_392_393,
23/05/2011,D,Replace 2 x grease blocks,PM01,518.24,300,NA,Lock_Wear Items_Grease System,Replace,2V,NA,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_165_224_306_392_393,
21/08/2006,E,R/H OUTER LIP SHROUD MISSING.,PM01,5202.37,NA,NA,Wear Items,NA,NA,Missing / Loose,Right,NA,IMPLEMENTS,0,Rule_1_3_204_393_472,
26/10/2006,E,AIR CLEANERS BLOCKED,PM01,357.65,66,Engine,Wear Items,Minor Maint,9,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_55_56_149_208_296,
18/01/2007,E,RH QUICK WING SHROUD MISSING,PM01,1070.83,84,NA,Wear Items,NA,NA,Missing / Loose,Right,NA,BUCKET,0,Rule_1_3_204_393_471,
29/03/2007,E,RHS NO2 WEAR SHROUD TOPLOK MISSING,PM01,1678.95,70,NA,Wear Items,NA,NA,Missing / Loose,Right,NA,BUCKET,0,Rule_1_3_204_393_471,
27/08/2007,E,2 ANTI CAV VALVES BY-PASSING. PEND MAIN,PM01,0,151,NA,Hydraulic Fitting_Wear Items,NA,NA,NA,NA,NA,SHOVEL/EXCAVATOR - CONTROLS,0,Rule_1_3_130_201,
11/10/2007,E,R/H WING SHROUD MISSING,PM01,2039.23,45,NA,Wear Items,NA,NA,Missing / Loose,Right,NA,IMPLEMENTS,0,Rule_1_3_204_393_472,
11/10/2007,E,REPLACE TEST FITTINGS ON HP BLOCK,PM01,195.29,0,NA,Wear Items,CM_Replace,2V,NA,NA,NA,HYDRAULIC HOSES & LINES,0,Rule_1_3_149_208_280_345_346,
05/12/2007,E,REPLACE MISSING WING SHROUD,PM01,398.75,55,NA,Wear Items,Replace,2V,Missing / Loose,NA,NA,BUCKET,0,Rule_1_3_204_345_346_393,
06/04/2008,E,ACC DAMAGE- LUBE BLOCK BROKEN,PM06,0,123,NA,Wear Items,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_149_208_236_417_422,
17/11/2008,E,REPLACE LH WING SHROUD,PM01,1391.78,225,NA,Wear Items,Replace,2V,NA,Left,NA,BUCKET,0,Rule_1_3_204_345_346_461,
05/12/2008,E,REPLACE  #1 LIP SHROUD,PM01,2027.58,18,NA,Wear Items,Replace,2V,NA,NA,NA,BUCKET,0,Rule_1_3_204_345_346,
18/12/2008,E,REPLACE NO#2 LIP SHROUD,PM01,1844.72,13,NA,Wear Items,Replace,2V,NA,NA,NA,BUCKET,0,Rule_1_3_204_345_346,
11/08/2009,E,H-BLOCK GREASE PIPE BROKEN,PM01,601.61,236,NA,Wear Items,NA,NA,Structural Integrity,NA,NA,GREASE LUBE SYSTEM,0,Rule_1_3_149_208_263_422,
28/12/2009,E,CHANGE OUT PILOT BLOCKING VALVES,PM01,6562.63,139,NA,Wear Items,Replace,1,NA,NA,NA,HYDRAULIC SYSTEM,0,Rule_1_3_130_149_208_340,
04/01/2010,E,RESEAL COVER PLATES ON RH SIDE OF RH ENG,PM01,0,7,Engine,Wear Items,Repair,2,NA,Right,NA,ENGINE RIGHT HAND,0,Rule_1_3_25_86_207_320_471,
04/04/2010,E,REPLACE CENTRE LIP SHROUD,PM01,1959.76,90,NA,Wear Items,Replace,2V,NA,NA,NA,BUCKET,0,Rule_1_3_204_345_346,
23/08/2010,E,ROCK DAMAGE TO GREASE BLOCKS / LINES,PM06,2281.29,141,NA,Wear Items,NA,NA,Structural Integrity,NA,NA,MACHINE,0,Rule_1_125_149_208_263_417,
04/11/2010,E,REPLACE LH LIP SHROUD,PM01,2371.58,73,NA,Wear Items,Replace,2V,NA,Left,NA,BUCKET,0,Rule_1_3_204_345_346_461,
19/12/2005,A,ENGINE REPAIRS / CHARGE FIRE SUPPRESSION,PM01,1411.5,NA,Engine,Fire Suppression,Minor Maint_Repair,1,NA,NA,NA,LUBRICATION SYSTEM,0,Rule_1_3_26_131_346_366,
06/06/2006,A,Chubb to recharge system,PM01,0,169,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_253_345_346,
27/09/2006,A,FIT FIRE SUSSPRESSION,PM01,452.15,113,NA,Fire Suppression,Replace,Install,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_385,
28/01/2008,A,FIRE SUPPRESSION BOTTLE MOUNT U/S.,PM01,0,488,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_181,
05/10/2008,A,FIRE SUPPRESSION DISCHARGED,PM01,3321.8,251,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,O&K RH120C Shovel (TEREX Hire ),0,Rule_1_3_131_346,
06/10/2008,A,FIRE SUPPRESION DISCHARGED - NO FIRE,PM01,2306.5,1,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,AIR CONDITIONING SYSTEM,0,Rule_1_3_131_229_346,
08/12/2008,A,Fire supression activated,PM01,2678.46,63,NA,Fire Suppression,NA,NA,NA,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_131,
20/01/2004,C,SHD0023-FIRE SUPPRESSION SYSTEM SERVICE,PM02,0,NA,NA,Fire Suppression,Minor Maint,5,NA,NA,NA,Shovel Tracked Hydr O&K RH120E SHD23,1,Rule_1_4_122_307,
01/05/2004,C,RECHARGE FIRE SUPPRESSION SYSTEM,PM01,308.41,102,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_314_315,
22/06/2004,C,RECHARGE FIRE SUPPRESSION SYSTEM,PM01,0,52,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_314_315,
12/07/2005,C,FIRE ALARM ON IN CAB,PM01,194.28,385,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_239_262,
19/09/2005,C,FIRE SUPPRESSION LOW PRESSURE ALARM ON,PM01,277.09,69,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_262,
21/09/2005,C,CHUBB TO REPAIR LEAK AT FIRE SURPRESSION,PM01,458.44,2,NA,Fire Suppression,Repair,1,Leak,NA,Positional Term,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_236_335_403_492,
01/11/2005,C,REPAIR FIRE SYSTEM,PM01,293.83,41,NA,Fire Suppression,Repair,1,NA,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_122_335,
01/05/2007,C,RECHARGE FIRE SURPRESSION SYSTEM,PM01,6778.52,546,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_314_315,
03/05/2007,C,FIRE SUPPRESSION ALARM LIGHT COMING ON,PM01,245.94,2,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_262,
21/09/2007,C,CHECK CHARGE PRESS ON FIRE SUPPRESSION,PM01,151.18,141,NA,Fire Suppression,CM_Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_291_315,
20/08/2008,C,FIRE SUPPRESSION LOW ON PRESSURE,PM01,0,334,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122,
09/07/2009,C,SERV FIRE SUP SYSTEM [CHUBB],PM01,1279,323,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_236,
03/12/2009,C,FIRE SUPPRESSION SYSTEM HAS DISCHARGED,PM01,138.2,147,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_122_315,
04/12/2009,C,FIRE SUPPRESSION SYSTEM WENT OFF,PM01,567,1,NA,Fire Suppression,NA,NA,NA,NA,NA,MACHINE,0,Rule_1_3_122,
02/01/2004,D,Fire suppressent system reading low prea,PM01,0,NA,NA,Fire Suppression,NA,NA,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_131,
13/12/2004,D,Repair fire system,PM01,824.28,346,NA,Fire Suppression,Repair,1,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_131_366,
23/06/2005,D,replace fire ext bracket   completed 23/,PM01,61,192,NA,Fire Suppression,Replace,2V,NA,NA,NA,MACHINE,0,Rule_1_3_131_392_393,
05/10/2005,D,FIRE SUPPRESSION BOTTLE LEAKING.,PM01,350.37,104,NA,Fire Suppression,NA,NA,Leak,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_434,
05/10/2005,D,Repair leak & recharge fire suppression,PM01,0,0,NA,Fire Suppression,Minor Maint_Repair,1,Leak,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_345_346_366_434,
23/02/2006,D,Fire alarm warning,PM01,351.5,141,NA,Fire Suppression,NA,NA,NA,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_131_285,
19/07/2006,D,SHD24 fire alarm activated,PM01,350.89,146,NA,Fire Suppression,NA,NA,NA,NA,NA,ENGINES  x 2,0,Rule_1_3_131_285,
01/03/2007,D,Replace fire exhingisher on top deck,PM01,0,225,Superstructure,Fire Suppression,Replace,2V,NA,NA,Positional Term,PROTECTION DEVICES & ALARMS,0,Rule_1_3_77_131_392_393_525,
24/03/2007,D,fire supression alarm coming on,PM01,0,23,NA,Fire Suppression,NA,NA,NA,NA,NA,UNDERCARRIAGE,0,Rule_1_3_131_285,
24/03/2007,D,Fire alarm system coming on,PM01,0,0,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_285,
28/03/2007,D,fire supression alarming,PM01,0,4,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_285,
01/05/2007,D,fire suppression alarming,PM01,404.28,34,NA,Fire Suppression,NA,NA,NA,NA,NA,PROTECTION DEVICES & ALARMS,0,Rule_1_3_131_285,
16/10/2007,D,Replace fire extinguisher cylinders,PM01,107.58,168,Hydraulic Cylinders,Fire Suppression,Replace,2V,NA,NA,NA,MACHINE,0,Rule_1_3_19_115_131_392_393,
18/03/2008,D,Recharge fire suspression,PM01,0,154,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_345_346,
09/06/2008,D,Fire suppression alarm going off,PM01,0,83,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_285,
23/09/2008,D,Chubb Statutory service SHD24 6-9-08,PM01,1020,106,NA,Fire Suppression,Minor Maint,5,NA,NA,NA,Excavator Twin Drive O&K RH120E SHD24,0,Rule_1_3_253_338,
30/10/2008,D,CHUBB REPAIR SUPPRESSION PIPES,PM01,300,37,NA,Fire Suppression,Repair,1,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_253_366,
02/12/2008,D,Recharge fire system,PM01,217.5,33,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_345_346,
15/01/2009,D,DCP Extinguisher missing top deck,PM01,0,44,NA,Fire Suppression,NA,NA,Missing / Loose,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_77_440,
14/05/2009,D,Fire suppression bottle under pressure,PM01,330,119,NA,Fire Suppression,NA,NA,NA,NA,Positional Term,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_522,
11/08/2009,D,CHUBB FIRE SUPPRESSION UP GRADE,PM01,19401,89,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_253,
08/09/2009,D,Deck fire extinguisher  Out of date,PM01,0,28,Superstructure,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_77_131,
08/09/2009,D,CHUBB 6MTH SERVICE SHD 24,PM01,122.25,0,NA,Fire Suppression,Minor Maint,5,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_253_338,
09/03/2010,D,Chubb 6 Mth Fire Suppression service,PM01,537,182,NA,Fire Suppression,Minor Maint,5,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_253_338,
15/04/2010,D,fire alarm going of off every 3 minets,PM01,0,37,NA,Fire Suppression,NA,NA,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_285,
20/09/2010,D,CHUBB Fire system service,PM01,569.23,158,NA,Fire Suppression,Minor Maint,5,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_131_253_338,
21/07/2006,E,RECHARGE FIRE SUPPRESSION SYSTEM,PM01,285.93,NA,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_115_298_299,
07/05/2010,E,FIRE SUPPRESSION SYSTEM DISCHARGED,PM01,393.99,1386,NA,Fire Suppression,Minor Maint,11V,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_115_299,
17/05/2010,E,REPAIR FIRE SUPPRESSION ALARM ON,PM01,2255.12,10,NA,Fire Suppression,Repair,1,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_115_251_319,
18/05/2010,E,Fire Suppression Fault,PM01,894.98,1,NA,Fire Suppression,NA,NA,Unspecified,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_115_429,
05/05/2011,E,FIRE SUPPRESSION FAULT,PM01,0,352,NA,Fire Suppression,NA,NA,Unspecified,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_115_429,
06/06/2011,E,Chubb-repair SHD26 fas per quote,PM01,5137,32,NA,Fire Suppression,Repair,1,NA,NA,NA,FIRE SUPPRESSION SYSTEM,0,Rule_1_3_229_319,
10/11/2006,A,REPLACE RH REAR  CAB GLASS,PM06,2061.25,NA,NA,Drivers Cabin,Replace,2V,NA,Rear_Right,NA,O&K RH120C Shovel (TEREX Hire ),NA,Rule_1_256_392_393_516_518,
30/08/2001,B,CLAM    PEDAL   VERY STIFF.,PM01,0,NA,NA,Drivers Cabin,NA,NA,NA,NA,NA,Hydraulic/Mechanical Systems,0,Rule_1_3_92_282,
26/09/2001,B,REPAIR CABIN DOOR FALLING OFF.,PM01,0,27,NA,Drivers Cabin,Repair,1,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284_357,
17/12/2001,B,tighten up controler stick,PM01,0,82,NA,Drivers Cabin,Minor Maint,17,NA,NA,NA,Shovel/Excavator - Controls,0,Rule_1_3_96_281_346,
13/02/2002,B,Operators cabin refurbishment,PM01,4087.39,58,NA,Drivers Cabin,Repair,8,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_365,
26/02/2002,B,REPAIR CAB DOOR LATCH.,PM01,0,13,NA,Drivers Cabin,Repair,1,NA,NA,NA,Car Body,0,Rule_1_3_251_284_357,
27/02/2002,B,REPAIR DOOR LOCK.,PM01,0,1,NA,Drivers Cabin,Repair,1,NA,NA,NA,Car Body,0,Rule_1_3_163_284_357,
28/02/2002,B,Replace cab door handle,PM01,61.26,1,NA,Drivers Cabin,Replace,2V,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284_383_384,
28/02/2002,B,Replace RH broken joystick handle,PM01,826.44,0,NA,Drivers Cabin,Replace,2V,Structural Integrity,Right,NA,Operators Control Console,0,Rule_1_3_280_281_383_384_460_509,
01/03/2002,B,blowen cab light,PM01,265.05,1,NA,Drivers Cabin,NA,NA,NA,NA,NA,Lights & Power,0,Rule_1_3_251,
06/03/2002,B,Replace engine bay door handles,PM01,137.22,5,NA,Drivers Cabin,Replace,2V,NA,NA,NA,Revolving Frame,0,Rule_1_3_25_284_383_384,
15/05/2002,B,door handle missing inside cab,PM01,204.89,70,NA,Drivers Cabin,NA,NA,Missing / Loose,NA,NA,Operators Cabin,0,Rule_1_3_251_284_431,
23/05/2002,B,REPAIRED DOOR LATCH.,PM01,60,8,NA,Drivers Cabin,Repair,1,NA,NA,NA,Operators Cabin,0,Rule_1_3_284_357,
19/08/2002,B,REPLACE AIR HORNS ON L/H SIDE.,PM01,186.78,88,NA,Drivers Cabin,Replace,2V,NA,Left,NA,O&K RH120C,0,Rule_1_3_276_383_384_500,
11/09/2002,B,HORN WAS NOT WORKIN,PM01,149.93,23,NA,Drivers Cabin,NA,NA,NA,NA,NA,Communications,0,Rule_1_3_276,
18/11/2002,B,CAB DOOR WON'T SHUT.,PM01,245.71,68,NA,Drivers Cabin,NA,NA,NA,NA,NA,O&K RH120C,0,Rule_1_3_251_284,
19/11/2002,B,REPAIR DOOR LATCH,PM01,0,1,NA,Drivers Cabin,Repair,1,NA,NA,NA,O&K RH120C,0,Rule_1_3_284_357,
09/12/2002,B,DOOR CATCHES & HINGES U/S,PM01,412.16,20,NA,Drivers Cabin,NA,NA,NA,NA,NA,Machine,0,Rule_1_3_284,
02/01/2003,B,replace door striker  see text,PM01,7.76,24,NA,Drivers Cabin,Replace,2V,NA,NA,NA,Operators Cabin,0,Rule_1_3_284_383_384,
06/01/2003,B,water leaking in cab.,PM01,416.33,4,NA,Drivers Cabin,NA,NA,Leak,NA,NA,O&K RH120C,0,Rule_1_3_251_425,
08/01/2003,B,RESEAL LH STICK FLOAT VALVE,PM01,0,2,NA,Hydraulic Fitting_Drivers Cabin,Repair,2,NA,Left,NA,Valves,0,Rule_1_3_144_281_358_499,
15/01/2003,B,replaced cracked window,PM01,272.88,7,NA,Drivers Cabin,Replace,2V,Structural Integrity,NA,NA,Cabin Glass,0,Rule_1_3_285_383_384_461,
07/02/2003,B,replace fitting l/h top stick  rag on it,PM01,390.13,23,NA,Drivers Cabin,Replace,2V,NA,Left,NA,Grease Lube System,0,Rule_1_3_281_383_384_500,
07/03/2003,B,horn not working,PM01,214.07,28,NA,Drivers Cabin,NA,NA,Unspecified,NA,NA,Electrical,0,Rule_1_3_276_468,
08/03/2003,B,cab door glass u/s,PM01,350,1,NA,Drivers Cabin,NA,NA,NA,NA,NA,Cabin Glass,0,Rule_1_3_251_284,
09/03/2003,B,air horns not operating,PM01,1620.41,1,NA,Drivers Cabin,NA,NA,NA,NA,NA,Operators Cabin,0,Rule_1_3_276,
12/03/2003,B,replace air blower nozzle in cabin,PM01,413.37,3,NA,Drivers Cabin,Replace,2V,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_383_384,
11/04/2003,B,HORN PLAYING UP,PM01,366.34,30,NA,Drivers Cabin,NA,NA,NA,NA,NA,Communications,0,Rule_1_3_276,
19/04/2003,B,Sun blind missing from operators window,PM01,831.9,8,NA,Drivers Cabin,NA,NA,Missing / Loose,NA,NA,Operators Cabin,0,Rule_1_3_285_431,
14/06/2003,B,put door back on cab,PM01,992.95,56,NA,Drivers Cabin,NA,NA,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284,
14/06/2003,B,dust entering cab,PM01,150.57,0,NA,Drivers Cabin,NA,NA,NA,NA,NA,Operators Cabin,0,Rule_1_3_251,
04/07/2003,B,wiper blades need replacing  (ordered),PM01,561.59,20,NA,Drivers Cabin,Replace,2V,NA,NA,NA,Cabin Glass,0,Rule_1_3_283_384,
04/07/2003,B,fit new light under cab,PM01,1325.39,0,NA,Drivers Cabin,Replace,Install,NA,NA,Positional Term,Lights & Power,0,Rule_1_3_251_376_513,
05/07/2003,B,replace front window,PM01,1965.65,1,NA,Drivers Cabin,Replace,2V,NA,Front,NA,Cabin Glass,0,Rule_1_3_285_383_384_496,
06/08/2003,B,dash clock u/s,PM01,0,32,NA,Drivers Cabin,NA,NA,NA,NA,NA,Lights & Power,0,Rule_1_3_163,
06/08/2003,B,r/h side cab glass cracked   completed,PM01,1451.52,0,NA,Drivers Cabin,NA,NA,Structural Integrity,Right,NA,Cabin Glass,0,Rule_1_3_251_461_510,
13/08/2003,B,Latch broken on RH engine door,PM01,61.5,7,NA,Drivers Cabin,NA,NA,Structural Integrity,Right,NA,Revolving Frame,0,Rule_1_3_25_284_460_509,
15/08/2003,B,Repaired door handle to cab,PM01,245.99,2,NA,Drivers Cabin,Repair,1,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284_357,
01/09/2003,B,Repair door latch,PM01,148.7,17,NA,Drivers Cabin,Repair,1,NA,NA,NA,Operators Cabin,0,Rule_1_3_284_357,
09/09/2003,B,Replace cab glass RH side.,PM01,1233.13,8,NA,Drivers Cabin,Replace,2V,NA,Right,NA,Cabin Glass,0,Rule_1_3_251_383_384_509,
15/09/2003,B,cabin door flying open,PM01,148.7,6,NA,Drivers Cabin,NA,NA,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284,
29/09/2003,B,adjust cab door,PM01,0,14,NA,Drivers Cabin,Minor Maint,7,NA,NA,NA,Operators Cabin,0,Rule_1_3_251_284_331,
